,pipe,strat,deriv,file_id,remote_filename,exists
542,ccs,filt_global,alff,SDSU_0050206,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050206_alff.nii.gz,True
543,ccs,filt_global,alff,SDSU_0050205,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050205_alff.nii.gz,True
544,ccs,filt_global,alff,SDSU_0050204,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050204_alff.nii.gz,True
545,ccs,filt_global,alff,SDSU_0050203,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050203_alff.nii.gz,True
546,ccs,filt_global,alff,SDSU_0050202,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050202_alff.nii.gz,True
547,ccs,filt_global,alff,SDSU_0050201,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050201_alff.nii.gz,True
548,ccs,filt_global,alff,SDSU_0050200,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050200_alff.nii.gz,True
549,ccs,filt_global,alff,NYU_0051148,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051148_alff.nii.gz,True
550,ccs,filt_global,alff,Caltech_0051478,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Caltech_0051478_alff.nii.gz,True
551,ccs,filt_global,alff,SDSU_0050209,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050209_alff.nii.gz,True
552,ccs,filt_global,alff,SDSU_0050208,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SDSU_0050208_alff.nii.gz,True
553,ccs,filt_global,alff,NYU_0050960,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050960_alff.nii.gz,True
554,ccs,filt_global,alff,NYU_0050961,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050961_alff.nii.gz,True
555,ccs,filt_global,alff,NYU_0050962,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050962_alff.nii.gz,True
556,ccs,filt_global,alff,NYU_0050964,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050964_alff.nii.gz,True
557,ccs,filt_global,alff,NYU_0050965,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050965_alff.nii.gz,True
558,ccs,filt_global,alff,NYU_0050966,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050966_alff.nii.gz,True
559,ccs,filt_global,alff,KKI_0050812,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050812_alff.nii.gz,True
560,ccs,filt_global,alff,NYU_0050968,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050968_alff.nii.gz,True
561,ccs,filt_global,alff,NYU_0050969,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050969_alff.nii.gz,True
562,ccs,filt_global,alff,MaxMun_c_0051348,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_c_0051348_alff.nii.gz,True
563,ccs,filt_global,alff,KKI_0050800,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050800_alff.nii.gz,True
564,ccs,filt_global,alff,KKI_0050801,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050801_alff.nii.gz,True
565,ccs,filt_global,alff,KKI_0050802,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050802_alff.nii.gz,True
566,ccs,filt_global,alff,KKI_0050803,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050803_alff.nii.gz,True
567,ccs,filt_global,alff,KKI_0050804,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050804_alff.nii.gz,True
568,ccs,filt_global,alff,MaxMun_c_0051341,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_c_0051341_alff.nii.gz,True
569,ccs,filt_global,alff,MaxMun_c_0051342,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_c_0051342_alff.nii.gz,True
570,ccs,filt_global,alff,KKI_0050807,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050807_alff.nii.gz,True
571,ccs,filt_global,alff,OHSU_0050148,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/OHSU_0050148_alff.nii.gz,True
572,ccs,filt_global,alff,OHSU_0050149,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/OHSU_0050149_alff.nii.gz,True
573,ccs,filt_global,alff,MaxMun_c_0051336,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_c_0051336_alff.nii.gz,True
574,ccs,filt_global,alff,OHSU_0050142,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/OHSU_0050142_alff.nii.gz,True
575,ccs,filt_global,alff,OHSU_0050143,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/OHSU_0050143_alff.nii.gz,True
576,ccs,filt_global,alff,OHSU_0050144,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/OHSU_0050144_alff.nii.gz,True
577,ccs,filt_global,alff,OHSU_0050145,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/OHSU_0050145_alff.nii.gz,True
578,ccs,filt_global,alff,OHSU_0050146,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/OHSU_0050146_alff.nii.gz,True
579,ccs,filt_global,alff,OHSU_0050147,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/OHSU_0050147_alff.nii.gz,True
580,ccs,filt_global,alff,Yale_0050577,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050577_alff.nii.gz,True
581,ccs,filt_global,alff,Yale_0050576,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050576_alff.nii.gz,True
582,ccs,filt_global,alff,Yale_0050575,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050575_alff.nii.gz,True
583,ccs,filt_global,alff,Yale_0050574,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050574_alff.nii.gz,True
584,ccs,filt_global,alff,Yale_0050573,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050573_alff.nii.gz,True
585,ccs,filt_global,alff,Yale_0050572,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050572_alff.nii.gz,True
586,ccs,filt_global,alff,Yale_0050571,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050571_alff.nii.gz,True
587,ccs,filt_global,alff,Yale_0050570,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050570_alff.nii.gz,True
588,ccs,filt_global,alff,UCLA_2_0051301,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051301_alff.nii.gz,True
589,ccs,filt_global,alff,KKI_0050789,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050789_alff.nii.gz,True
590,ccs,filt_global,alff,Yale_0050578,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050578_alff.nii.gz,True
591,ccs,filt_global,alff,CMU_b_0050645,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/CMU_b_0050645_alff.nii.gz,True
592,ccs,filt_global,alff,CMU_b_0050644,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/CMU_b_0050644_alff.nii.gz,True
593,ccs,filt_global,alff,CMU_b_0050643,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/CMU_b_0050643_alff.nii.gz,True
594,ccs,filt_global,alff,CMU_b_0050648,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/CMU_b_0050648_alff.nii.gz,True
595,ccs,filt_global,alff,KKI_0050822,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050822_alff.nii.gz,True
596,ccs,filt_global,alff,Pitt_0050019,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050019_alff.nii.gz,True
597,ccs,filt_global,alff,KKI_0050823,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050823_alff.nii.gz,True
598,ccs,filt_global,alff,Pitt_0050012,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050012_alff.nii.gz,True
599,ccs,filt_global,alff,Pitt_0050013,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050013_alff.nii.gz,True
600,ccs,filt_global,alff,Pitt_0050010,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050010_alff.nii.gz,True
601,ccs,filt_global,alff,Pitt_0050011,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050011_alff.nii.gz,True
602,ccs,filt_global,alff,Pitt_0050016,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050016_alff.nii.gz,True
603,ccs,filt_global,alff,Pitt_0050017,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050017_alff.nii.gz,True
604,ccs,filt_global,alff,Pitt_0050014,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050014_alff.nii.gz,True
605,ccs,filt_global,alff,Pitt_0050015,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Pitt_0050015_alff.nii.gz,True
606,ccs,filt_global,alff,CMU_a_0050649,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/CMU_a_0050649_alff.nii.gz,True
607,ccs,filt_global,alff,CMU_a_0050642,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/CMU_a_0050642_alff.nii.gz,True
608,ccs,filt_global,alff,SBL_0051566,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SBL_0051566_alff.nii.gz,True
609,ccs,filt_global,alff,UCLA_1_0051231,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051231_alff.nii.gz,True
610,ccs,filt_global,alff,CMU_a_0050646,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/CMU_a_0050646_alff.nii.gz,True
611,ccs,filt_global,alff,CMU_a_0050647,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/CMU_a_0050647_alff.nii.gz,True
612,ccs,filt_global,alff,MaxMun_a_0051607,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_a_0051607_alff.nii.gz,True
613,ccs,filt_global,alff,UCLA_1_0051268,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051268_alff.nii.gz,True
614,ccs,filt_global,alff,KKI_0050824,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050824_alff.nii.gz,True
615,ccs,filt_global,alff,MaxMun_a_0051606,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_a_0051606_alff.nii.gz,True
616,ccs,filt_global,alff,UCLA_1_0051264,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051264_alff.nii.gz,True
617,ccs,filt_global,alff,UCLA_1_0051265,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051265_alff.nii.gz,True
618,ccs,filt_global,alff,UCLA_1_0051266,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051266_alff.nii.gz,True
619,ccs,filt_global,alff,KKI_0050825,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/KKI_0050825_alff.nii.gz,True
620,ccs,filt_global,alff,UCLA_1_0051260,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051260_alff.nii.gz,True
621,ccs,filt_global,alff,UCLA_1_0051261,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051261_alff.nii.gz,True
622,ccs,filt_global,alff,UCLA_1_0051262,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051262_alff.nii.gz,True
623,ccs,filt_global,alff,UCLA_1_0051263,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_1_0051263_alff.nii.gz,True
624,ccs,filt_global,alff,Yale_0050564,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050564_alff.nii.gz,True
625,ccs,filt_global,alff,SBL_0051569,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/SBL_0051569_alff.nii.gz,True
626,ccs,filt_global,alff,Caltech_0051491,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Caltech_0051491_alff.nii.gz,True
627,ccs,filt_global,alff,Yale_0050565,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050565_alff.nii.gz,True
628,ccs,filt_global,alff,MaxMun_b_0051326,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_b_0051326_alff.nii.gz,True
629,ccs,filt_global,alff,Yale_0050566,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050566_alff.nii.gz,True
630,ccs,filt_global,alff,NYU_0051040,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051040_alff.nii.gz,True
631,ccs,filt_global,alff,NYU_0051041,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051041_alff.nii.gz,True
632,ccs,filt_global,alff,NYU_0051042,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051042_alff.nii.gz,True
633,ccs,filt_global,alff,Yale_0050567,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050567_alff.nii.gz,True
634,ccs,filt_global,alff,NYU_0051044,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051044_alff.nii.gz,True
635,ccs,filt_global,alff,NYU_0051045,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051045_alff.nii.gz,True
636,ccs,filt_global,alff,NYU_0051046,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051046_alff.nii.gz,True
637,ccs,filt_global,alff,NYU_0051047,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051047_alff.nii.gz,True
638,ccs,filt_global,alff,NYU_0051048,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051048_alff.nii.gz,True
639,ccs,filt_global,alff,NYU_0051049,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051049_alff.nii.gz,True
640,ccs,filt_global,alff,UCLA_2_0051291,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051291_alff.nii.gz,True
641,ccs,filt_global,alff,UCLA_2_0051296,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051296_alff.nii.gz,True
642,ccs,filt_global,alff,UCLA_2_0051297,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051297_alff.nii.gz,True
643,ccs,filt_global,alff,UCLA_2_0051294,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051294_alff.nii.gz,True
644,ccs,filt_global,alff,UCLA_2_0051295,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051295_alff.nii.gz,True
645,ccs,filt_global,alff,USM_0050521,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050521_alff.nii.gz,True
646,ccs,filt_global,alff,USM_0050520,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050520_alff.nii.gz,True
647,ccs,filt_global,alff,USM_0050448,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050448_alff.nii.gz,True
648,ccs,filt_global,alff,USM_0050449,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050449_alff.nii.gz,True
649,ccs,filt_global,alff,USM_0050525,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050525_alff.nii.gz,True
650,ccs,filt_global,alff,USM_0050524,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050524_alff.nii.gz,True
651,ccs,filt_global,alff,USM_0050527,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050527_alff.nii.gz,True
652,ccs,filt_global,alff,USM_0050526,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050526_alff.nii.gz,True
653,ccs,filt_global,alff,USM_0050442,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050442_alff.nii.gz,True
654,ccs,filt_global,alff,USM_0050443,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050443_alff.nii.gz,True
655,ccs,filt_global,alff,USM_0050440,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050440_alff.nii.gz,True
656,ccs,filt_global,alff,USM_0050441,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050441_alff.nii.gz,True
657,ccs,filt_global,alff,USM_0050446,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050446_alff.nii.gz,True
658,ccs,filt_global,alff,USM_0050447,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050447_alff.nii.gz,True
659,ccs,filt_global,alff,USM_0050444,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050444_alff.nii.gz,True
660,ccs,filt_global,alff,USM_0050445,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/USM_0050445_alff.nii.gz,True
661,ccs,filt_global,alff,NYU_0050987,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050987_alff.nii.gz,True
662,ccs,filt_global,alff,UCLA_2_0051299,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051299_alff.nii.gz,True
663,ccs,filt_global,alff,Yale_0050559,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050559_alff.nii.gz,True
664,ccs,filt_global,alff,UCLA_2_0051298,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051298_alff.nii.gz,True
665,ccs,filt_global,alff,NYU_0050986,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050986_alff.nii.gz,True
666,ccs,filt_global,alff,Yale_0050558,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050558_alff.nii.gz,True
667,ccs,filt_global,alff,NYU_0051156,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051156_alff.nii.gz,True
668,ccs,filt_global,alff,UM_2_0050403,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UM_2_0050403_alff.nii.gz,True
669,ccs,filt_global,alff,UM_2_0050402,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UM_2_0050402_alff.nii.gz,True
670,ccs,filt_global,alff,UM_2_0050405,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UM_2_0050405_alff.nii.gz,True
671,ccs,filt_global,alff,UM_2_0050404,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UM_2_0050404_alff.nii.gz,True
672,ccs,filt_global,alff,UM_2_0050407,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UM_2_0050407_alff.nii.gz,True
673,ccs,filt_global,alff,UM_2_0050406,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UM_2_0050406_alff.nii.gz,True
674,ccs,filt_global,alff,UM_2_0050408,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UM_2_0050408_alff.nii.gz,True
675,ccs,filt_global,alff,MaxMun_d_0051356,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_d_0051356_alff.nii.gz,True
676,ccs,filt_global,alff,UCLA_2_0051292,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051292_alff.nii.gz,True
677,ccs,filt_global,alff,MaxMun_d_0051357,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_d_0051357_alff.nii.gz,True
678,ccs,filt_global,alff,UCLA_2_0051293,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/UCLA_2_0051293_alff.nii.gz,True
679,ccs,filt_global,alff,MaxMun_d_0051350,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_d_0051350_alff.nii.gz,True
680,ccs,filt_global,alff,MaxMun_d_0051351,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_d_0051351_alff.nii.gz,True
681,ccs,filt_global,alff,Yale_0050556,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/Yale_0050556_alff.nii.gz,True
682,ccs,filt_global,alff,MaxMun_b_0051323,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/MaxMun_b_0051323_alff.nii.gz,True
683,ccs,filt_global,alff,NYU_0051150,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051150_alff.nii.gz,True
684,ccs,filt_global,alff,NYU_0051151,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0051151_alff.nii.gz,True
685,ccs,filt_global,alff,NYU_0050985,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/filt_global/alff/NYU_0050985_alff.nii.gz,True
